MHM Id,Classification,Container,Userid,latitude,longitude,date,Photo,,,,,,,,,
20981,aedes,refrigerator drainage,40261293,-1.2495,36.8746,3/2/20,https://data.globe.gov/system/photos/2020/03/02/1506019/original.jpg,,,,,,,,,
20981,aedes,refrigerator drainage,40261293,-1.2495,36.8746,3/2/20,https://data.globe.gov/system/photos/2020/03/02/1506021/original.jpg,,,,,,,,,
20974,aedes,flower or plant pot/tray,40261293,-1.2495,36.8746,3/2/20,https://data.globe.gov/system/photos/2020/03/02/1505930/original.jpg,,,,,,,,,
20980,aedes,trash container,40261293,-1.2495,36.8746,3/2/20,https://data.globe.gov/system/photos/2020/03/02/1506015/original.jpg,,,,,,,,,
20970,aedes,can or bottle,40261293,-1.2495,36.8746,3/2/20,https://data.globe.gov/system/photos/2020/03/02/1505921/original.jpg,,,,,,,,,
20978,aedes,refrigerator drainage,40261293,-1.2495,36.8746,3/2/20,https://data.globe.gov/system/photos/2020/03/02/1506010/original.jpg,,,,,,,,,
20978,aedes,refrigerator drainage,40261293,-1.2495,36.8746,3/2/20,https://data.globe.gov/system/photos/2020/03/02/1506011/original.jpg,,,,,,,,,
20951,neither,ditch,40261293,-1.2495,36.8746,3/1/20,https://data.globe.gov/system/photos/2020/03/01/1504321/original.jpg,,,,,,,,,
20951,aedes,ditch,40261293,-1.2495,36.8746,3/1/20,https://data.globe.gov/system/photos/2020/03/01/1504326/original.jpg,,,,,,,,,
20944,aedes,cement metal or plastic tank,40261293,-1.2495,36.8746,3/1/20,https://data.globe.gov/system/photos/2020/03/01/1504297/original.jpg,,,,,,,,,
20944,aedes,cement metal or plastic tank,40261293,-1.2495,36.8746,3/1/20,https://data.globe.gov/system/photos/2020/03/01/1504298/original.jpg,,,,,,,,,
20945,aedes,dish or pot,40261293,-1.2495,36.8746,3/1/20,https://data.globe.gov/system/photos/2020/03/01/1504300/original.jpg,,,,,,,,,
20935,aedes,jar,40261293,-1.2496,36.8748,2/29/20,https://data.globe.gov/system/photos/2020/02/29/1503504/original.jpg,,,,,,,,,
20935,aedes,jar,40261293,-1.2496,36.8748,2/29/20,https://data.globe.gov/system/photos/2020/02/29/1503505/original.jpg,,,,,,,,,
20932,aedes,jar,40261293,-1.2496,36.8748,2/29/20,https://data.globe.gov/system/photos/2020/02/29/1503494/original.jpg,,,,,,,,,
20932,aedes,jar,40261293,-1.2496,36.8748,2/29/20,https://data.globe.gov/system/photos/2020/02/29/1503495/original.jpg,,,,,,,,,
20932,neither,jar,40261293,-1.2496,36.8748,2/29/20,https://data.globe.gov/system/photos/2020/02/29/1503496/original.jpg,,,,,,,,,
20933,aedes,jar,40261293,-1.2496,36.8748,2/29/20,https://data.globe.gov/system/photos/2020/02/29/1503498/original.jpg,,,,,,,,,
20933,aedes,jar,40261293,-1.2496,36.8748,2/29/20,https://data.globe.gov/system/photos/2020/02/29/1503499/original.jpg,,,,,,,,,
20938,aedes,can or bottle,40261293,-1.2496,36.8748,2/29/20,https://data.globe.gov/system/photos/2020/02/29/1503510/original.jpg,,,,,,,,,
20940,neither,can or bottle,40261293,-1.2496,36.8748,2/29/20,https://data.globe.gov/system/photos/2020/02/29/1503511/original.jpg,,,,,,,,,
21076,aedes,trash container,40261293,-1.2495,36.8746,3/4/20,https://data.globe.gov/system/photos/2020/03/04/1509895/original.jpg,,,,,,,,,
21076,aedes,trash container,40261293,-1.2495,36.8746,3/4/20,https://data.globe.gov/system/photos/2020/03/04/1509896/original.jpg,,,,,,,,,
21081,aedes,adult mosquito trap,40261293,-1.2495,36.8746,3/4/20,https://data.globe.gov/system/photos/2020/03/04/1509908/original.jpg,,,,,,,,,
21081,aedes,adult mosquito trap,40261293,-1.2495,36.8746,3/4/20,https://data.globe.gov/system/photos/2020/03/04/1509909/original.jpg,,,,,,,,,
21073,aedes,can or bottle,40261293,-1.2495,36.8746,3/4/20,https://data.globe.gov/system/photos/2020/03/04/1509890/original.jpg,,,,,,,,,
21075,aedes,ovitrap,40261293,-1.2495,36.8746,3/4/20,https://data.globe.gov/system/photos/2020/03/04/1509893/original.jpg,,,,,,,,,
21075,aedes,ovitrap,40261293,-1.2495,36.8746,3/4/20,https://data.globe.gov/system/photos/2020/03/04/1509894/original.jpg,,,,,,,,,
21077,aedes,trash container,40261293,-1.2495,36.8746,3/4/20,https://data.globe.gov/system/photos/2020/03/04/1509899/original.jpg,,,,,,,,,
21079,aedes,public works - culvert bridge road,40261293,-1.2495,36.8746,3/4/20,https://data.globe.gov/system/photos/2020/03/04/1509903/original.jpg,,,,,,,,,
21079,aedes,public works - culvert bridge road,40261293,-1.2495,36.8746,3/4/20,https://data.globe.gov/system/photos/2020/03/04/1509904/original.jpg,,,,,,,,,
21080,aedes,rain gutter or other architectural feature,40261293,-1.2495,36.8746,3/4/20,https://data.globe.gov/system/photos/2020/03/04/1509906/original.jpg,,,,,,,,,
21662,aedes,ditch,40261293,-1.2524,36.859,3/14/20,https://data.globe.gov/system/photos/2020/03/14/1522821/original.jpg,,,,,,,,,
21660,aedes,puddle vehhicle or animal tracks,40261293,-1.2524,36.859,3/14/20,https://data.globe.gov/system/photos/2020/03/14/1522818/original.jpg,,,,,,,,,
21663,aedes,ditch,40261293,-1.2524,36.859,3/14/20,https://data.globe.gov/system/photos/2020/03/14/1522823/original.jpg,,,,,,,,,
21666,aedes,ditch,40261293,-1.2524,36.859,3/14/20,https://data.globe.gov/system/photos/2020/03/14/1522827/original.jpg,,,,,,,,,
22133,aedes,pond,40261293,-1.1535,37.9583,3/30/20,https://data.globe.gov/system/photos/2020/03/30/1548080/original.jpg,,,,,,,,,
22133,aedes,pond,40261293,-1.1535,37.9583,3/30/20,https://data.globe.gov/system/photos/2020/03/30/1548081/original.jpg,,,,,,,,,
22119,aedes,pond,40261293,-1.1528,37.9589,3/30/20,https://data.globe.gov/system/photos/2020/03/30/1548028/original.jpg,,,,,,,,,
22119,aedes,pond,40261293,-1.1528,37.9589,3/30/20,https://data.globe.gov/system/photos/2020/03/30/1548034/original.jpg,,,,,,,,,
22122,aedes,pond,40261293,-1.1528,37.9589,3/30/20,https://data.globe.gov/system/photos/2020/03/30/1548056/original.jpg,,,,,,,,,
22142,aedes,pond,40261293,-1.1535,37.9583,3/30/20,https://data.globe.gov/system/photos/2020/03/30/1548134/original.jpg,,,,,,,,,
22130,aedes,dish or pot,40261293,-1.1535,37.9583,3/30/20,https://data.globe.gov/system/photos/2020/03/30/1548076/original.jpg,,,,,,,,,
22121,aedes,can or bottle,40261293,-1.1528,37.9589,3/30/20,https://data.globe.gov/system/photos/2020/03/30/1548053/original.jpg,,,,,,,,,
22121,aedes,can or bottle,40261293,-1.1528,37.9589,3/30/20,https://data.globe.gov/system/photos/2020/03/30/1548054/original.jpg,,,,,,,,,
22127,aedes,pond,40261293,-1.1535,37.9583,3/30/20,https://data.globe.gov/system/photos/2020/03/30/1548071/original.jpg,,,,,,,,,
22127,aedes,pond,40261293,-1.1535,37.9583,3/30/20,https://data.globe.gov/system/photos/2020/03/30/1548072/original.jpg,,,,,,,,,
22118,aedes,pond,40261293,-1.1528,37.9589,3/30/20,https://data.globe.gov/system/photos/2020/03/30/1548013/original.jpg,,,,,,,,,
22118,aedes,pond,40261293,-1.1528,37.9589,3/30/20,https://data.globe.gov/system/photos/2020/03/30/1548019/original.jpg,,,,,,,,,
22120,aedes,puddle or still water next to a creek stream or river,40261293,-1.1528,37.9589,3/30/20,https://data.globe.gov/system/photos/2020/03/30/1548046/original.jpg,,,,,,,,,
22120,aedes,puddle or still water next to a creek stream or river,40261293,-1.1528,37.9589,3/30/20,https://data.globe.gov/system/photos/2020/03/30/1548049/original.jpg,,,,,,,,,
22126,aedes,pond,40261293,-1.1535,37.9583,3/30/20,https://data.globe.gov/system/photos/2020/03/30/1548065/original.jpg,,,,,,,,,
22242,aedes,pond,40261293,-1.1537,37.9584,4/19/20,https://data.globe.gov/system/photos/2020/04/19/1582940/original.jpg,,,,,,,,,
22597,aedes,cement metal or plastic tank,40261293,-1.1539,37.9584,4/27/20,https://data.globe.gov/system/photos/2020/04/27/1599372/original.jpg,,,,,,,,,
22597,aedes,cement metal or plastic tank,40261293,-1.1539,37.9584,4/27/20,https://data.globe.gov/system/photos/2020/04/27/1599373/original.jpg,,,,,,,,,
22605,aedes,cement metal or plastic tank,40261293,-1.1539,37.9581,4/27/20,https://data.globe.gov/system/photos/2020/04/27/1599391/original.jpg,,,,,,,,,
22605,aedes,cement metal or plastic tank,40261293,-1.1539,37.9581,4/27/20,https://data.globe.gov/system/photos/2020/04/27/1599392/original.jpg,,,,,,,,,
22605,aedes,cement metal or plastic tank,40261293,-1.1539,37.9581,4/27/20,https://data.globe.gov/system/photos/2020/04/27/1599393/original.jpg,,,,,,,,,
22592,aedes,pond,40261293,-1.1539,37.9584,4/27/20,https://data.globe.gov/system/photos/2020/04/27/1599357/original.jpg,,,,,,,,,
22596,aedes,cement metal or plastic tank,40261293,-1.1539,37.9584,4/27/20,https://data.globe.gov/system/photos/2020/04/27/1599367/original.jpg,,,,,,,,,
22596,aedes,cement metal or plastic tank,40261293,-1.1539,37.9584,4/27/20,https://data.globe.gov/system/photos/2020/04/27/1599369/original.jpg,,,,,,,,,
22596,aedes,cement metal or plastic tank,40261293,-1.1539,37.9584,4/27/20,https://data.globe.gov/system/photos/2020/04/27/1599370/original.jpg,,,,,,,,,
22588,aedes,cement metal or plastic tank,40261293,-1.1539,37.9584,4/27/20,https://data.globe.gov/system/photos/2020/04/27/1599346/original.jpg,,,,,,,,,
22588,aedes,cement metal or plastic tank,40261293,-1.1539,37.9584,4/27/20,https://data.globe.gov/system/photos/2020/04/27/1599347/original.jpg,,,,,,,,,
22589,aedes,dish or pot,40261293,-1.1539,37.9584,4/27/20,https://data.globe.gov/system/photos/2020/04/27/1599349/original.jpg,,,,,,,,,
22589,aedes,dish or pot,40261293,-1.1539,37.9584,4/27/20,https://data.globe.gov/system/photos/2020/04/27/1599350/original.jpg,,,,,,,,,
22589,aedes,dish or pot,40261293,-1.1539,37.9584,4/27/20,https://data.globe.gov/system/photos/2020/04/27/1599351/original.jpg,,,,,,,,,
22590,aedes,dish or pot,40261293,-1.1539,37.9584,4/27/20,https://data.globe.gov/system/photos/2020/04/27/1599353/original.jpg,,,,,,,,,
22590,aedes,dish or pot,40261293,-1.1539,37.9584,4/27/20,https://data.globe.gov/system/photos/2020/04/27/1599354/original.jpg,,,,,,,,,
22568,aedes,cement metal or plastic tank,40261293,-1.1537,37.956,4/26/20,https://data.globe.gov/system/photos/2020/04/26/1596480/original.jpg,,,,,,,,,
22568,aedes,cement metal or plastic tank,40261293,-1.1537,37.956,4/26/20,https://data.globe.gov/system/photos/2020/04/26/1596481/original.jpg,,,,,,,,,
22568,aedes,cement metal or plastic tank,40261293,-1.1537,37.956,4/26/20,https://data.globe.gov/system/photos/2020/04/26/1596482/original.jpg,,,,,,,,,
22568,aedes,cement metal or plastic tank,40261293,-1.1537,37.956,4/26/20,https://data.globe.gov/system/photos/2020/04/26/1596483/original.jpg,,,,,,,,,
22568,aedes,cement metal or plastic tank,40261293,-1.1537,37.956,4/26/20,https://data.globe.gov/system/photos/2020/04/26/1596484/original.jpg,,,,,,,,,
22574,aedes,cement metal or plastic tank,40261293,-1.1537,37.956,4/26/20,https://data.globe.gov/system/photos/2020/04/26/1599297/original.jpg,,,,,,,,,
22575,aedes,dish or pot,40261293,-1.1537,37.956,4/26/20,https://data.globe.gov/system/photos/2020/04/26/1599299/original.jpg,,,,,,,,,
22575,aedes,dish or pot,40261293,-1.1537,37.956,4/26/20,https://data.globe.gov/system/photos/2020/04/26/1599300/original.jpg,,,,,,,,,
22578,aedes,dish or pot,40261293,-1.1537,37.956,4/26/20,https://data.globe.gov/system/photos/2020/04/26/1599311/original.jpg,,,,,,,,,
22578,aedes,dish or pot,40261293,-1.1537,37.956,4/26/20,https://data.globe.gov/system/photos/2020/04/26/1599312/original.jpg,,,,,,,,,
22578,aedes,dish or pot,40261293,-1.1537,37.956,4/26/20,https://data.globe.gov/system/photos/2020/04/26/1599314/original.jpg,,,,,,,,,
22587,aedes,reservoir,40261293,-1.1536,37.9583,4/26/20,https://data.globe.gov/system/photos/2020/04/26/1599342/original.jpg,,,,,,,,,
22587,aedes,reservoir,40261293,-1.1536,37.9583,4/26/20,https://data.globe.gov/system/photos/2020/04/26/1599343/original.jpg,,,,,,,,,
22587,aedes,reservoir,40261293,-1.1536,37.9583,4/26/20,https://data.globe.gov/system/photos/2020/04/26/1599344/original.jpg,,,,,,,,,
22577,aedes,cement metal or plastic tank,40261293,-1.1537,37.956,4/26/20,https://data.globe.gov/system/photos/2020/04/26/1599307/original.jpg,,,,,,,,,
22580,aedes,can or bottle,40261293,-1.1537,37.956,4/26/20,https://data.globe.gov/system/photos/2020/04/26/1599325/original.jpg,,,,,,,,,
22580,aedes,can or bottle,40261293,-1.1537,37.956,4/26/20,https://data.globe.gov/system/photos/2020/04/26/1599327/original.jpg,,,,,,,,,
22581,aedes,tree holes,40261293,-1.1537,37.956,4/26/20,https://data.globe.gov/system/photos/2020/04/26/1599329/original.jpg,,,,,,,,,
22583,aedes,cement metal or plastic tank,40261293,-1.1537,37.956,4/26/20,https://data.globe.gov/system/photos/2020/04/26/1599333/original.jpg,,,,,,,,,
22583,aedes,cement metal or plastic tank,40261293,-1.1537,37.956,4/26/20,https://data.globe.gov/system/photos/2020/04/26/1599334/original.jpg,,,,,,,,,
22579,aedes,cement metal or plastic tank,40261293,-1.1537,37.956,4/26/20,https://data.globe.gov/system/photos/2020/04/26/1599318/original.jpg,,,,,,,,,
22579,aedes,cement metal or plastic tank,40261293,-1.1537,37.956,4/26/20,https://data.globe.gov/system/photos/2020/04/26/1599320/original.jpg,,,,,,,,,
22582,aedes,tree holes,40261293,-1.1537,37.956,4/26/20,https://data.globe.gov/system/photos/2020/04/26/1599331/original.jpg,,,,,,,,,
22585,aedes,dish or pot,40261293,-1.1536,37.9583,4/26/20,https://data.globe.gov/system/photos/2020/04/26/1599337/original.jpg,,,,,,,,,
22586,aedes,other,40261293,-1.1536,37.9583,4/26/20,https://data.globe.gov/system/photos/2020/04/26/1599339/original.jpg,,,,,,,,,
22586,aedes,other,40261293,-1.1536,37.9583,4/26/20,https://data.globe.gov/system/photos/2020/04/26/1599340/original.jpg,,,,,,,,,
22567,aedes,cement metal or plastic tank,40261293,-1.1537,37.9568,4/25/20,https://data.globe.gov/system/photos/2020/04/25/1596473/original.jpg,,,,,,,,,
22567,aedes,cement metal or plastic tank,40261293,-1.1537,37.9568,4/25/20,https://data.globe.gov/system/photos/2020/04/25/1596474/original.jpg,,,,,,,,,
22567,aedes,cement metal or plastic tank,40261293,-1.1537,37.9568,4/25/20,https://data.globe.gov/system/photos/2020/04/25/1596475/original.jpg,,,,,,,,,
22567,aedes,cement metal or plastic tank,40261293,-1.1537,37.9568,4/25/20,https://data.globe.gov/system/photos/2020/04/25/1596476/original.jpg,,,,,,,,,
22567,aedes,cement metal or plastic tank,40261293,-1.1537,37.9568,4/25/20,https://data.globe.gov/system/photos/2020/04/25/1596477/original.jpg,,,,,,,,,
22567,aedes,cement metal or plastic tank,40261293,-1.1537,37.9568,4/25/20,https://data.globe.gov/system/photos/2020/04/25/1596478/original.jpg,,,,,,,,,
22540,aedes,can or bottle,40261293,-1.1537,37.9578,4/22/20,https://data.globe.gov/system/photos/2020/04/22/1589196/original.jpg,,,,,,,,,
22544,aedes,pond,40261293,-1.1537,37.9578,4/22/20,https://data.globe.gov/system/photos/2020/04/22/1589225/original.jpg,,,,,,,,,
22544,aedes,pond,40261293,-1.1537,37.9578,4/22/20,https://data.globe.gov/system/photos/2020/04/22/1589226/original.jpg,,,,,,,,,
22544,aedes,pond,40261293,-1.1537,37.9578,4/22/20,https://data.globe.gov/system/photos/2020/04/22/1589227/original.jpg,,,,,,,,,
22525,culex,swamp or wetland,40261293,-1.1535,37.9589,4/21/20,https://data.globe.gov/system/photos/2020/04/21/1587068/original.jpg,,,,,,,,,
22525,culex,swamp or wetland,40261293,-1.1535,37.9589,4/21/20,https://data.globe.gov/system/photos/2020/04/21/1587070/original.jpg,,,,,,,,,
22523,aedes,reservoir,40261293,-1.1535,37.9589,4/21/20,https://data.globe.gov/system/photos/2020/04/21/1587066/original.jpg,,,,,,,,,
22246,aedes,can or bottle,40261293,-1.1537,37.9584,4/19/20,https://data.globe.gov/system/photos/2020/04/19/1582982/original.jpg,,,,,,,,,
22248,aedes,pond,40261293,-1.1537,37.9584,4/19/20,https://data.globe.gov/system/photos/2020/04/19/1582986/original.jpg,,,,,,,,,
22248,aedes,pond,40261293,-1.1537,37.9584,4/19/20,https://data.globe.gov/system/photos/2020/04/19/1582987/original.jpg,,,,,,,,,
6137,culex,cement metal or plastic tank,41798205,14.7417,-17.3103,12/15/18,https://data.globe.gov/system/photos/2018/12/15/930126/original.jpg,,,,,,,,,
6137,culex,cement metal or plastic tank,41798205,14.7417,-17.3103,12/15/18,https://data.globe.gov/system/photos/2018/12/15/930127/original.jpg,,,,,,,,,
6208,aedes,cement metal or plastic tank,41798963,14.6818,-17.464,12/29/18,https://data.globe.gov/system/photos/2018/12/29/936097/original.jpg,,,,,,,,,
6208,aedes,cement metal or plastic tank,41798963,14.6818,-17.464,12/29/18,https://data.globe.gov/system/photos/2018/12/29/936101/original.jpg,,,,,,,,,
6208,aedes,cement metal or plastic tank,41798963,14.6818,-17.464,12/29/18,https://data.globe.gov/system/photos/2018/12/29/936104/original.jpg,,,,,,,,,
6125,culex,cement metal or plastic tank,41798963,15.0535,-16.2333,12/15/18,https://data.globe.gov/system/photos/2018/12/15/929948/original.jpg,,,,,,,,,
6125,culex,cement metal or plastic tank,41798963,15.0535,-16.2333,12/15/18,https://data.globe.gov/system/photos/2018/12/15/929954/original.jpg,,,,,,,,,
6125,culex,cement metal or plastic tank,41798963,15.0535,-16.2333,12/15/18,https://data.globe.gov/system/photos/2018/12/15/929960/original.jpg,,,,,,,,,
6125,culex,cement metal or plastic tank,41798963,15.0535,-16.2333,12/15/18,https://data.globe.gov/system/photos/2018/12/15/929963/original.jpg,,,,,,,,,
6125,culex,cement metal or plastic tank,41798963,15.0535,-16.2333,12/15/18,https://data.globe.gov/system/photos/2018/12/15/929964/original.jpg,,,,,,,,,
4856,aedes,cement metal or plastic tank,41798963,14.7745,-17.3816,10/20/18,https://data.globe.gov/system/photos/2018/10/20/879933/original.jpg,,,,,,,,,
4856,aedes,cement metal or plastic tank,41798963,14.7745,-17.3816,10/20/18,https://data.globe.gov/system/photos/2018/10/20/879934/original.jpg,,,,,,,,,
4856,aedes,cement metal or plastic tank,41798963,14.7745,-17.3816,10/20/18,https://data.globe.gov/system/photos/2018/10/20/879935/original.jpg,,,,,,,,,
4856,aedes,cement metal or plastic tank,41798963,14.7745,-17.3816,10/20/18,https://data.globe.gov/system/photos/2018/10/20/879936/original.jpg,,,,,,,,,
6166,culex,public works - culvert bridge road,41798963,14.1443,-16.0889,12/22/18,https://data.globe.gov/system/photos/2018/12/22/933224/original.jpg,,,,,,,,,
6166,culex,public works - culvert bridge road,41798963,14.1443,-16.0889,12/22/18,https://data.globe.gov/system/photos/2018/12/22/933236/original.jpg,,,,,,,,,
6166,culex,public works - culvert bridge road,41798963,14.1443,-16.0889,12/22/18,https://data.globe.gov/system/photos/2018/12/22/933242/original.jpg,,,,,,,,,
6166,culex,public works - culvert bridge road,41798963,14.1443,-16.0889,12/22/18,https://data.globe.gov/system/photos/2018/12/22/933247/original.jpg,,,,,,,,,
4238,aedes,pool,43087097,0.3059,32.5493,8/30/18,https://data.globe.gov/system/photos/2018/08/30/829102/original.jpg,,,,,,,,,
12374,aedes,tree holes,43274834,0.0483,34.3628,5/30/19,https://data.globe.gov/system/photos/2019/05/30/1084839/original.jpg,,,,,,,,,
4230,aedes,grill or outdoor appliance,43415530,0.3053,32.5495,8/30/18,https://data.globe.gov/system/photos/2018/08/30/828729/original.jpg,,,,,,,,,
4230,aedes,grill or outdoor appliance,43415530,0.3053,32.5495,8/30/18,https://data.globe.gov/system/photos/2018/08/30/828730/original.jpg,,,,,,,,,
4230,aedes,grill or outdoor appliance,43415530,0.3053,32.5495,8/30/18,https://data.globe.gov/system/photos/2018/08/30/828731/original.jpg,,,,,,,,,
4265,aedes,cement metal or plastic tank,44563445,0.3053,32.5495,9/1/18,https://data.globe.gov/system/photos/2018/09/01/830342/original.jpg,,,,,,,,,
